CODIGO_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,NOMBRE_REGION,COMUNA,ASISTENCIA_PROMEDIO_ANUAL_DEL_ESTABLECIMIENTO
16101017,ESTRELLITAS DE LUZ,ÑUBLE,CHILLÁN,70.78632478632478
16101018,RAYITO DE SOL,ÑUBLE,CHILLÁN,77.51909722222223
16101020,LOS GIRASOLES,ÑUBLE,CHILLÁN,58.65705128205128
16101021,RINCONCITO ENCANTADO,ÑUBLE,CHILLÁN,52.92592592592593
16101022,MIS PRIMEROS PASITOS,ÑUBLE,CHILLÁN,62.82638888888889
16101023,CASITA DEL SOL,ÑUBLE,CHILLÁN,67.71180555555556
16101024,ROBLIN,ÑUBLE,CHILLÁN,53.53739316239315
16101025,MI PRIMERA ESTACIÓN,ÑUBLE,CHILLÁN,61.87820512820513
16101026,TEJITAS,ÑUBLE,CHILLÁN,68.17708333333333
16101027,MARÍA INÉS FULLER,ÑUBLE,CHILLÁN,71.33928571428572
16101028,CASTILLITO ESPERANZA,ÑUBLE,CHILLÁN,48.84615384615385
16101031,BRISAS DEL VOLCÁN,ÑUBLE,CHILLÁN,61.583333333333336
16101032,PASITOS AL FUTURO,ÑUBLE,CHILLÁN,45.23931623931624
16101033,MIS PRIMEROS SUEÑOS,ÑUBLE,CHILLÁN,65.94764957264958
16101034,SEMILLITAS,ÑUBLE,CHILLÁN,41.86616161616161
16103002,PADRE HURTADO,ÑUBLE,CHILLÁN VIEJO,63.42666666666666
16103004,RÍOS DEL SUR,ÑUBLE,CHILLÁN VIEJO,79.39444444444443
16103005,RUCAPEQUÉN,ÑUBLE,CHILLÁN VIEJO,61.5438596491228
16103006,LAS MANITOS,ÑUBLE,CHILLÁN VIEJO,60.6010101010101
16103007,HAPPY DAY,ÑUBLE,CHILLÁN VIEJO,65.75641025641026
16103008,EDUARDO FREI,ÑUBLE,CHILLÁN VIEJO,57.894230769230774
16202001,LA RANITA,ÑUBLE,COBQUECURA,37.113247863247864
16302001,ILUSIONES DE NIÑOS,ÑUBLE,COIHUECO,60.49893162393162
16302002,SEMILLITAS DEL PORVENIR,ÑUBLE,COIHUECO,67.13034188034189
16302003,ESTACIÓN DE TERNURA,ÑUBLE,COIHUECO,55.827777777777776
16302004,MONTAÑA DE ESPERANZA,ÑUBLE,COIHUECO,53.12777777777779
16104001,SANTA ELVIRA,ÑUBLE,EL CARMEN,50.68333333333334
16104002,TÍA EDITH JANS,ÑUBLE,EL CARMEN,59.08760683760684
16104003,CONCEJAL EMILIO MARTINEZ,ÑUBLE,EL CARMEN,58.550000000000004
16104004,ILUSIONES,ÑUBLE,EL CARMEN,54.166666666666664
16104006,PARQUE SAN ANDRÉS,ÑUBLE,EL CARMEN,68.6111111111111
16204001,MIS PRIMEROS PASOS,ÑUBLE,NINHUE,88.22222222222221
16303001,LAS CHINITAS,ÑUBLE,ÑIQUÉN,78.65555555555555
16303002,ESPIGUITA,ÑUBLE,ÑIQUÉN,80.33333333333334
16303003,TRENCITO,ÑUBLE,ÑIQUÉN,57.13333333333333
16303004,LAS ESTRELLITAS,ÑUBLE,ÑIQUÉN,46.88541666666667
16303005,LAS CUNCUNITAS,ÑUBLE,ÑIQUÉN,66.71807359307358
16105001,PAPELUCHO,ÑUBLE,PEMUCO,6.65625
16105002,PASITOS,ÑUBLE,PEMUCO,75.06111111111112
16106001,EL REFUGIO,ÑUBLE,PINTO,55.982323232323225
16106002,CAPULLO DE ROSA,ÑUBLE,PINTO,44.43888888888889
16205001,PULGARCITO,ÑUBLE,PORTEZUELO,60.12626262626263
16205002,CAMPANITA,ÑUBLE,PORTEZUELO,76.13194444444444
16107002,CARICIAS DE BEBÉ,ÑUBLE,QUILLÓN,65.22649572649571
16107003,CARIÑOSITOS DEL PORTAL,ÑUBLE,QUILLÓN,73.31150793650794
16107004,RAYITO DE AMOR,ÑUBLE,QUILLÓN,79.05208333333333
16201001,SEMILLITAS DE AMOR,ÑUBLE,QUIRIHUE,81.47916666666666
16201002,ANTU CHOYUN ,ÑUBLE,QUIRIHUE,88.53518518518517
16206002,CAPULLITOS DE RANQUILL,ÑUBLE,RANQUIL,75.8875
16301001,CAPERUCITA ROJA,ÑUBLE,SAN CARLOS,43.26719576719577
16301002,VIOLETA PARRA,ÑUBLE,SAN CARLOS,53.17222222222223
16301003,PASITOS,ÑUBLE,SAN CARLOS,34.75555555555555
16301004,RAYITOS DE LUZ,ÑUBLE,SAN CARLOS,30.683760683760685
16301005,TRENCITO MÁGICO,ÑUBLE,SAN CARLOS,46.80555555555556
16301006,RAYITO DE LUNA,ÑUBLE,SAN CARLOS,68.2312748015873
16301007,BURBUJITAS DE TERNURA,ÑUBLE,SAN CARLOS,63.94570707070707
16301008,GOTITAS DE RÍO,ÑUBLE,SAN CARLOS,35.690972222222214
16301009,EL MANZANITO TORREÓN,ÑUBLE,SAN CARLOS,34.55902777777778
16304001,ARCO IRIS,ÑUBLE,SAN FABIÁN,75.68803418803418
16108003,RAYITO DE SOL,ÑUBLE,SAN IGNACIO,71.81837606837607
16305001,PULGARCITO,ÑUBLE,SAN NICOLÁS,86.80555555555554
16305002,LOS ENANITOS,ÑUBLE,SAN NICOLÁS,84.86538461538461
16207001,SEMILLITAS DE TREHUACO,ÑUBLE,TREHUACO,77.23290598290598
16207002,ARCOIRIS,ÑUBLE,TREHUACO,67.56140350877193
16109001,CAMPANITA,ÑUBLE,YUNGAY,65.9753086419753
16109002,ANGELITOS DE AMOR,ÑUBLE,YUNGAY,37.016666666666666
16109003,CUNCUNITA,ÑUBLE,YUNGAY,55.65384615384615
16109004,MUNDO DE AMOR,ÑUBLE,YUNGAY,66.72569444444444
16109005,PARQUE ESTADIO,ÑUBLE,YUNGAY,74.16005291005291
